uri	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	id	duration_ms	time_signature	playlist_pid	avg_duration	mode_key	dance_energy_corr
spotify:track:5YapFTzK50sdZcM6rWuL9M	0.856	0.421	6	-5.584	0	0.157	0.0743	0.0	0.049	0.728	140.006	5YapFTzK50sdZcM6rWuL9M	247000	4	I like_52014	250469.05982905984	1	0.023500979344413666
spotify:track:13Jvkdmbus4Cf6D91CSO6p	0.651	0.436	10	-8.577	1	0.0341	0.279	0.0	0.176	0.311	140.072	13Jvkdmbus4Cf6D91CSO6p	246800	3	I like_52014	250469.05982905984	1	0.023500979344413666
spotify:track:43iLFpyEBtuMkfeQm0mQLB	0.661	0.626	11	-6.705	0	0.0253	0.0202	0.0152	0.074	0.3	139.507	43iLFpyEBtuMkfeQm0mQLB	266400	4	I like_52014	250469.05982905984	1	0.023500979344413666
spotify:track:5qR3pYQIC10S7aD2YBjgui	0.651	0.498	0	-8.868	0	0.0318	0.39	0.0	0.143	0.423	109.906	5qR3pYQIC10S7aD2YBjgui	264600	4	I like_52014	250469.05982905984	1	0.023500979344413666
spotify:track:3i7ybYkiMWWrrGjrtq9gWD	0.492	0.633	10	-7.234	0	0.107	0.574	0.0	0.119	0.511	117.567	3i7ybYkiMWWrrGjrtq9gWD	225840	4	I like_52014	250469.05982905984	1	0.023500979344413666
spotify:track:73DydXpS6xXmsFNvYrSpIQ	0.679	0.572	4	-7.172	0	0.0408	0.613	5.68e-05	0.0911	0.0635	103.038	73DydXpS6xXmsFNvYrSpIQ	242947	4	I like_52014	250469.05982905984	1	0.023500979344413666
spotify:track:3Dx8K3ASzpTzKHi2ed5TZj	0.62	0.628	1	-9.202	0	0.055	0.101	0.0	0.0894	0.623	117.676	3Dx8K3ASzpTzKHi2ed5TZj	203096	4	I like_52014	250469.05982905984	1	0.023500979344413666
spotify:track:57Q9SF9LBFVkUI6coCMzwl	0.447	0.466	8	-6.924	1	0.15	0.56	0.0	0.115	0.498	130.938	57Q9SF9LBFVkUI6coCMzwl	255060	4	I like_52014	250469.05982905984	1	0.023500979344413666
spotify:track:7znliZTkOm9hpQZWQ6Zvna	0.628	0.551	4	-7.844	0	0.036	0.00648	1.28e-06	0.742	0.29	127.011	7znliZTkOm9hpQZWQ6Zvna	263549	4	I like_52014	250469.05982905984	1	0.023500979344413666
spotify:track:2UYJqglnOMTvRcqQLNcjjf	0.48	0.717	0	-6.663	1	0.23	0.0625	0.000685	0.0814	0.335	109.756	2UYJqglnOMTvRcqQLNcjjf	247547	4	I like_52014	250469.05982905984	1	0.023500979344413666
spotify:track:5Ohxk2dO5COHF1krpoPigN	0.516	0.595	5	-4.63	1	0.0313	0.0275	0.0	0.109	0.222	119.972	5Ohxk2dO5COHF1krpoPigN	340707	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:38yBBH2jacvDxrznF7h08J	0.734	0.418	0	-6.678	1	0.0425	0.0129	0.0	0.0579	0.868	85.909	38yBBH2jacvDxrznF7h08J	188174	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:6ZYS6QQxTLsQ6IFXdVx1r4	0.664	0.573	5	-6.482	1	0.0276	0.603	0.000604	0.0915	0.589	76.371	6ZYS6QQxTLsQ6IFXdVx1r4	160107	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:3NdDpSvN911VPGivFlV5d0	0.735	0.451	0	-8.374	1	0.0585	0.0631	1.3e-05	0.325	0.0862	117.973	3NdDpSvN911VPGivFlV5d0	245200	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:0PDUDa38GO8lMxLCRc4lL1	0.584	0.7	11	-4.275	1	0.0456	0.117	0.0	0.0939	0.438	124.944	0PDUDa38GO8lMxLCRc4lL1	202747	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:6KI1ZpZWYAJLvmVhCJz65G	0.332	0.635	7	-5.653	1	0.0898	0.159	2.79e-06	0.0599	0.261	186.249	6KI1ZpZWYAJLvmVhCJz65G	201493	3	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:4pdPtRcBmOSQDlJ3Fk945m	0.476	0.718	8	-5.309	1	0.0576	0.0784	1.02e-05	0.122	0.142	199.864	4pdPtRcBmOSQDlJ3Fk945m	205947	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:04DwTuZ2VBdJCCC5TROn7L	0.49	0.485	4	-6.237	0	0.0406	0.0592	0.0	0.337	0.196	133.889	04DwTuZ2VBdJCCC5TROn7L	195840	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:68EMU2RD1ECNeOeJ5qAXCV	0.728	0.563	1	-8.053	0	0.134	0.621	0.0	0.179	0.352	100.017	68EMU2RD1ECNeOeJ5qAXCV	217707	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:6QgjcU0zLnzq5OrUoSZ3OK	0.801	0.795	1	-5.115	0	0.0504	0.0417	0.000113	0.0717	0.754	79.028	6QgjcU0zLnzq5OrUoSZ3OK	163253	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:3pzjHKrQSvXGHQ98dx18HI	0.845	0.567	5	-8.118	0	0.0956	0.59	0.00142	0.0811	0.793	125.02	3pzjHKrQSvXGHQ98dx18HI	205680	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:66hayvUbTotekKU3H4ta1f	0.432	0.781	4	-4.038	0	0.0567	0.041	4.21e-06	0.0789	0.197	139.432	66hayvUbTotekKU3H4ta1f	250286	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:1mr3616BzLdhXfJmLmRsO8	0.513	0.661	3	-6.8	1	0.0439	0.0274	0.0	0.118	0.461	180.118	1mr3616BzLdhXfJmLmRsO8	228347	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:7qiZfU4dY1lWllzX7mPBI3	0.825	0.652	1	-3.183	0	0.0802	0.581	0.0	0.0931	0.931	95.977	7qiZfU4dY1lWllzX7mPBI3	233713	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:4pLwZjInHj3SimIyN9SnOz	0.648	0.738	6	-5.883	0	0.247	0.0408	0.0	0.292	0.603	159.145	4pLwZjInHj3SimIyN9SnOz	226160	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:5aAx2yezTd8zXrkmtKl66Z	0.681	0.594	7	-7.028	1	0.282	0.165	3.49e-06	0.134	0.535	186.054	5aAx2yezTd8zXrkmtKl66Z	230453	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:0azC730Exh71aQlOt9Zj3y	0.631	0.927	9	-2.787	0	0.0332	0.199	0.119	0.148	0.465	123.962	0azC730Exh71aQlOt9Zj3y	222160	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:6DNtNfH8hXkqOX1sjqmI7p	0.608	0.798	6	-5.092	0	0.0432	0.0736	0.0	0.156	0.501	92.943	6DNtNfH8hXkqOX1sjqmI7p	185352	4	bliss_52015	216851.44444444444	5	-0.15634007753733328
spotify:track:2VEZx7NWsZ1D0eJ4uv5Fym	0.644	0.664	9	-8.398	1	0.0332	0.048	0.867	0.342	0.53	124.726	2VEZx7NWsZ1D0eJ4uv5Fym	301373	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:1na2MOlie83rN9sTNRuEOj	0.187	0.526	2	-7.291	1	0.0326	0.0261	0.0342	0.172	0.0739	72.259	1na2MOlie83rN9sTNRuEOj	181280	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:36HA2woC1glnLa4vqWY3IC	0.52	0.825	7	-2.171	0	0.046	0.00162	0.0	0.711	0.264	125.011	36HA2woC1glnLa4vqWY3IC	233987	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:2qIWuOrAN2aGyAnh6K5nxe	0.586	0.699	0	-7.44	0	0.0392	0.0129	1.5e-06	0.156	0.517	129.972	2qIWuOrAN2aGyAnh6K5nxe	204240	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:4r8hRPbidDIoDPphxi78aY	0.653	0.756	0	-7.794	1	0.0366	0.00364	0.00651	0.089	0.42	120.82	4r8hRPbidDIoDPphxi78aY	285596	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:1ILZVxd4FCgURhwRRNKQ85	0.733	0.668	11	-5.29	0	0.0755	0.0131	2.6e-06	0.0312	0.766	83.107	1ILZVxd4FCgURhwRRNKQ85	346302	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:3GrDKYUS5S87fk2p3JqiGI	0.659	0.409	11	-11.543	1	0.0301	0.693	6.02e-06	0.115	0.81	151.718	3GrDKYUS5S87fk2p3JqiGI	279040	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:4L4JZ7bSKJLGxl7dP2ZJUt	0.662	0.437	3	-9.524	1	0.0244	0.574	0.00746	0.189	0.363	85.972	4L4JZ7bSKJLGxl7dP2ZJUt	227267	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:2iXdwVdzA0KrI2Q0iZNJbX	0.871	0.346	5	-9.481	1	0.0522	0.298	9.24e-06	0.108	0.659	110.054	2iXdwVdzA0KrI2Q0iZNJbX	207680	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:0BgbobvykXxEvxo2HhCuvM	0.814	0.373	7	-8.017	1	0.116	0.602	1.7e-05	0.0931	0.632	114.548	0BgbobvykXxEvxo2HhCuvM	191907	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:6jRcSR1kOPWJYisvkFfjUV	0.557	0.909	11	-3.405	1	0.0423	0.00769	0.0	0.317	0.857	152.13	6jRcSR1kOPWJYisvkFfjUV	181400	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:5hJFhO9dvhJoDvUZZ9iWSw	0.625	0.576	11	-5.693	0	0.175	0.0543	4.07e-05	0.187	0.235	179.063	5hJFhO9dvhJoDvUZZ9iWSw	193147	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:3JtmRIkVK95rmf4kWKA3ON	0.557	0.886	6	-5.356	1	0.0302	0.0377	0.108	0.163	0.545	96.989	3JtmRIkVK95rmf4kWKA3ON	335480	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:0u2CGItUO2jYEiFaXD7n5S	0.333	0.422	5	-15.171	0	0.0527	0.716	4.13e-05	0.0455	0.553	97.305	0u2CGItUO2jYEiFaXD7n5S	291760	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:0lXz2fuzK8s4csGuRrPKpV	0.235	0.481	2	-8.212	1	0.0583	0.0299	1.44e-05	0.0539	0.0949	74.995	0lXz2fuzK8s4csGuRrPKpV	250748	1	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:1RIhd7jjWDQwSKsbxxGArN	0.582	0.443	2	-7.816	1	0.0436	0.664	0.0	0.0703	0.452	78.071	1RIhd7jjWDQwSKsbxxGArN	215813	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:1jlKdNbOA90rjnt88GJnwO	0.748	0.538	0	-9.943	1	0.222	0.159	1.62e-06	0.167	0.779	124.974	1jlKdNbOA90rjnt88GJnwO	234133	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:2TXv3Pffj3aZj7P37MtCJl	0.438	0.529	9	-6.4	1	0.0334	0.753	0.0	0.105	0.155	135.456	2TXv3Pffj3aZj7P37MtCJl	248200	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:3IvywxLUIb30oVLH8DWfh6	0.483	0.79	6	-4.737	1	0.0371	0.179	0.0	0.165	0.565	85.992	3IvywxLUIb30oVLH8DWfh6	243493	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:5S88YTKTtvqmu3miSuwual	0.556	0.58	9	-7.23	1	0.033	0.357	0.0	0.242	0.276	134.127	5S88YTKTtvqmu3miSuwual	199200	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:14CsUVcoKztExH6aSgfrfb	0.621	0.616	6	-7.211	0	0.15	0.0765	0.0	0.131	0.512	122.93	14CsUVcoKztExH6aSgfrfb	269404	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:6fY4XJ1MPfoIgqCSDgVVVk	0.56	0.663	11	-7.589	1	0.0527	0.335	0.000796	0.11	0.576	89.941	6fY4XJ1MPfoIgqCSDgVVVk	262240	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:7ptSTFAis4UckLAfUrMfM0	0.646	0.689	1	-7.062	0	0.0389	0.145	0.0	0.121	0.57	111.218	7ptSTFAis4UckLAfUrMfM0	260280	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:4mdyVTV7Tr5YDFnD2kvSM4	0.579	0.554	0	-7.08	1	0.0587	0.0175	0.0221	0.101	0.838	185.183	4mdyVTV7Tr5YDFnD2kvSM4	241467	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:7zZkPiqHnL7icGGb4Almf6	0.428	0.824	7	-5.022	1	0.0459	5.85e-05	0.000253	0.126	0.275	124.006	7zZkPiqHnL7icGGb4Almf6	235374	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:7D0RhFcb3CrfPuTJ0obrod	0.371	0.268	1	-10.506	1	0.0281	0.748	0.0517	0.104	0.165	102.617	7D0RhFcb3CrfPuTJ0obrod	227093	3	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:0WQiDwKJclirSYG9v5tayI	0.523	0.769	4	-5.855	1	0.0269	0.04	0.0	0.136	0.876	136.162	0WQiDwKJclirSYG9v5tayI	244587	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:1WnXCfO6oIxG0TbJj29MqR	0.697	0.548	1	-9.087	1	0.0561	0.783	0.841	0.132	0.977	133.005	1WnXCfO6oIxG0TbJj29MqR	289680	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:1NeLwFETswx8Fzxl2AFl91	0.875	0.475	9	-12.673	0	0.0986	0.44	0.72	0.046	0.384	99.958	1NeLwFETswx8Fzxl2AFl91	232667	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:7v9Q0dAb9t7h8gJOkcJHay	0.874	0.437	1	-10.235	0	0.0708	0.00134	0.0296	0.0293	0.962	117.791	7v9Q0dAb9t7h8gJOkcJHay	240173	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:0ut6CfnQloM9ycGqIkEDXK	0.662	0.664	0	-8.389	1	0.0333	0.368	0.0	0.0536	0.79	98.409	0ut6CfnQloM9ycGqIkEDXK	251200	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:6CsM9SOdDnxbpW4EMF54Gm	0.859	0.843	7	-6.453	1	0.042	0.338	0.0	0.0524	0.978	96.823	6CsM9SOdDnxbpW4EMF54Gm	230267	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:67GXy3vFVC1N3h5Pd0xitJ	0.712	0.857	8	-6.395	1	0.0457	0.311	0.0	0.0458	0.964	185.644	67GXy3vFVC1N3h5Pd0xitJ	224867	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:2MLHyLy5z5l5YRp7momlgw	0.654	0.81	4	-6.26	0	0.0288	0.00719	0.00251	0.165	0.661	114.623	2MLHyLy5z5l5YRp7momlgw	200307	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:09aDV0TC2RfWFU5IwZfIdG	0.695	0.873	11	-5.722	0	0.0392	0.00163	0.000198	0.154	0.799	110.021	09aDV0TC2RfWFU5IwZfIdG	208773	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:0ju1jP0cSPJ8tmojYBEI89	0.505	0.258	11	-12.193	0	0.0297	0.805	0.0	0.12	0.641	141.003	0ju1jP0cSPJ8tmojYBEI89	254305	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:6fT2eO0goE6IV9ByaASiam	0.36	0.113	0	-13.866	1	0.0336	0.915	0.0138	0.114	0.202	130.966	6fT2eO0goE6IV9ByaASiam	232000	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:0SxFyA4FqmEQqZVuAlg8lf	0.311	0.0264	0	-21.644	1	0.037	0.731	0.00205	0.156	0.139	120.653	0SxFyA4FqmEQqZVuAlg8lf	260666	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:0Z44FoBocXlcWS70n2vtcB	0.499	0.365	7	-12.956	1	0.0406	0.507	0.00515	0.177	0.667	87.863	0Z44FoBocXlcWS70n2vtcB	180227	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:1UdoFJDUHWu4oWH5JlwmDP	0.49	0.321	9	-13.283	1	0.0302	0.711	2.15e-06	0.0372	0.229	121.377	1UdoFJDUHWu4oWH5JlwmDP	280800	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:02srSkeu2pzybuVr2B9TJm	0.564	0.593	9	-9.245	1	0.0328	0.732	0.00366	0.343	0.766	120.753	02srSkeu2pzybuVr2B9TJm	178747	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:1NeKY4qWsCnhY8fvhwQa7q	0.484	0.59	9	-6.663	1	0.0283	0.795	0.00306	0.155	0.324	140.588	1NeKY4qWsCnhY8fvhwQa7q	201067	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:5i0urffBRKl09GSX2Jhdeh	0.382	0.727	9	-6.677	0	0.0861	0.729	0.0	0.196	0.826	207.265	5i0urffBRKl09GSX2Jhdeh	249733	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:03fT3OHB9KyMtGMt2zwqCT	0.506	0.886	11	-3.225	1	0.0655	0.0916	0.0	0.0734	0.595	143.935	03fT3OHB9KyMtGMt2zwqCT	226867	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:5XFu5S1vBY7sNHlheCapOz	0.631	0.875	9	-3.589	1	0.0447	0.382	0.0	0.0867	0.705	137.961	5XFu5S1vBY7sNHlheCapOz	241613	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:3sFCrYlKCEnrTRfXEafPai	0.55	0.925	0	-4.573	1	0.0882	0.0352	0.000179	0.29	0.358	121.823	3sFCrYlKCEnrTRfXEafPai	177320	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:4kkDQNeYyLe9MxFAncbkoa	0.624	0.824	4	-4.807	0	0.0811	0.0242	0.0	0.0795	0.399	126.006	4kkDQNeYyLe9MxFAncbkoa	224216	4	<3_52016	237829.48936170212	9	0.20673056791454095
spotify:track:2KpCpk6HjXXLb7nnXoXA5O	0.757	0.882	1	-6.125	1	0.248	0.0763	0.0	0.251	0.684	140.047	2KpCpk6HjXXLb7nnXoXA5O	219320	4	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:5sNESr6pQfIhL3krM8CtZn	0.687	0.793	2	-4.254	1	0.166	0.0603	0.0	0.582	0.751	107.045	5sNESr6pQfIhL3krM8CtZn	205733	4	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:3rbNV2GI8Vtd8byhUtXZID	0.704	0.569	7	-4.998	0	0.247	0.0488	0.0	0.191	0.313	109.314	3rbNV2GI8Vtd8byhUtXZID	293533	5	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:0YpBHgZ9Pfr4fbiKkP9nj9	0.676	0.534	2	-6.901	0	0.0831	0.0594	8.59e-06	0.256	0.156	145.082	0YpBHgZ9Pfr4fbiKkP9nj9	338413	4	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:63OmVzNwoMNn6hT7p5vwvX	0.863	0.705	8	-6.202	1	0.31	0.05	2.21e-05	0.524	0.599	145.099	63OmVzNwoMNn6hT7p5vwvX	189013	4	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:4bBU3OPgbPmTRPJTS3kCUM	0.576	0.646	1	-8.097	0	0.23	0.0308	0.0	0.179	0.323	88.057	4bBU3OPgbPmTRPJTS3kCUM	242760	4	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:3Osd3Yf8K73aj4ySn6LrvK	0.654	0.75	8	-7.509	0	0.105	0.246	0.0178	0.167	0.557	92.78	3Osd3Yf8K73aj4ySn6LrvK	272507	4	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:16qYlQ6koFxYVbiJbGHblz	0.89	0.393	4	-10.821	0	0.267	0.331	8.81e-06	0.283	0.304	128.084	16qYlQ6koFxYVbiJbGHblz	301133	4	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:4Tjh34RS4ACZ6f6srlDBg8	0.516	0.738	11	-7.209	1	0.414	0.28	0.0	0.621	0.599	175.427	4Tjh34RS4ACZ6f6srlDBg8	288200	4	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:2PPnILCv2aowvz2Q1KVOUR	0.585	0.714	8	-6.321	1	0.271	0.0313	1.43e-06	0.352	0.535	157.922	2PPnILCv2aowvz2Q1KVOUR	299703	4	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:79XrkTOfV1AqySNjVlygpW	0.747	0.571	11	-7.916	1	0.478	0.38	0.0	0.534	0.553	172.104	79XrkTOfV1AqySNjVlygpW	181933	4	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:4jtyUzZm9WLc2AdaJ1dso7	0.559	0.716	11	-3.964	0	0.39	0.737	0.0	0.252	0.504	176.618	4jtyUzZm9WLc2AdaJ1dso7	275227	4	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:2npw9XuCQpHXM9ramYL4HR	0.358	0.813	5	-2.54	1	0.272	0.033	0.0	0.561	0.439	157.99	2npw9XuCQpHXM9ramYL4HR	313307	4	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:0PT7nlpo11hYYyfnBgtilT	0.779	0.472	11	-7.116	1	0.218	0.0577	0.0	0.114	0.412	135.051	0PT7nlpo11hYYyfnBgtilT	142212	4	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:1Oenqmtbzt331Pgv0ODfS2	0.876	0.984	10	-2.018	0	0.274	0.233	0.0	0.0505	0.642	99.976	1Oenqmtbzt331Pgv0ODfS2	250747	4	Workout_52017	254249.4	11	-0.2101836837100849
spotify:track:6eT7xZZlB2mwyzJ2sUKG6w	0.675	0.562	7	-7.678	1	0.0352	0.233	0.0	0.0816	0.309	130.098	6eT7xZZlB2mwyzJ2sUKG6w	256533	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:7mgVenws8AB44VPNGY56NQ	0.884	0.742	10	-5.402	0	0.301	0.357	0.0	0.127	0.849	109.982	7mgVenws8AB44VPNGY56NQ	143027	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:3pXF1nA74528Edde4of9CC	0.765	0.356	11	-5.556	0	0.195	0.223	0.0	0.0963	0.189	96.991	3pXF1nA74528Edde4of9CC	198293	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:2AGottAzfC8bHzF7kEJ3Wa	0.51	0.358	1	-10.847	1	0.0467	0.125	3.74e-05	0.111	0.171	136.036	2AGottAzfC8bHzF7kEJ3Wa	314632	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:7t5m6zRwIEBxmPt8lNoPPi	0.38	0.481	7	-9.874	0	0.0567	0.464	0.0	0.0765	0.237	105.36	7t5m6zRwIEBxmPt8lNoPPi	348853	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:7fPHfBCyKE3aVCBjE4DAvl	0.48	0.682	7	-4.94	1	0.13	0.0696	0.0	0.0463	0.506	167.939	7fPHfBCyKE3aVCBjE4DAvl	235653	3	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:4z0PnuB07fxtVZZRWsCfxb	0.735	0.749	10	-3.766	0	0.0874	0.371	0.0	0.47	0.373	93.718	4z0PnuB07fxtVZZRWsCfxb	278507	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:2YEr07055St40kz0aUfm4f	0.536	0.496	8	-6.452	1	0.0429	0.642	0.000802	0.119	0.234	80.925	2YEr07055St40kz0aUfm4f	196027	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:60kqoWSXSbiDJaDxgi8GG1	0.55	0.661	1	-7.363	1	0.0611	0.0178	3.59e-05	0.15	0.142	162.034	60kqoWSXSbiDJaDxgi8GG1	313907	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:3iVcZ5G6tvkXZkZKlMpIUs	0.796	0.766	7	-5.974	1	0.238	0.0742	0.0	0.0827	0.558	110.034	3iVcZ5G6tvkXZkZKlMpIUs	219333	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:6LfJVV4oNiz7KeDrZUf8ty	0.607	0.67	0	-5.517	0	0.244	0.491	0.0	0.0747	0.908	80.897	6LfJVV4oNiz7KeDrZUf8ty	192893	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:5QDGKcQLqOJvoiu8eScEaM	0.489	0.406	9	-11.44	1	0.232	0.0336	0.0	0.344	0.178	110.551	5QDGKcQLqOJvoiu8eScEaM	261880	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:0zg5XJPiga7E5FxiehriG2	0.527	0.759	6	-6.475	1	0.282	0.0307	0.0	0.103	0.802	183.279	0zg5XJPiga7E5FxiehriG2	199320	5	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:5RqsqQU0erB0OgLbwem6pU	0.634	0.562	10	-8.923	0	0.163	0.309	2.08e-06	0.11	0.307	181.014	5RqsqQU0erB0OgLbwem6pU	223480	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:4Iam3vZMJCMltFkK9mNruw	0.494	0.412	5	-5.687	0	0.133	0.639	4.46e-06	0.0631	0.378	113.108	4Iam3vZMJCMltFkK9mNruw	240627	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:3mIZFD7FRMsAOF3MO7cyBr	0.649	0.904	7	-4.893	1	0.357	0.00291	0.0	0.0782	0.609	87.416	3mIZFD7FRMsAOF3MO7cyBr	221732	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:4QRWA5UqYU1st9aO0UfxOj	0.709	0.787	1	-2.377	1	0.235	0.27	0.00114	0.296	0.607	75.986	4QRWA5UqYU1st9aO0UfxOj	287400	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:4q6oNFTjZmJqkIgPdp8iR1	0.648	0.85	6	-4.248	0	0.0561	0.123	0.000347	0.0529	0.567	170.061	4q6oNFTjZmJqkIgPdp8iR1	208667	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:0lwkTJnLBVWvEnxtku7Msy	0.807	0.693	11	-5.056	1	0.0481	0.0504	7.75e-06	0.0762	0.142	127.035	0lwkTJnLBVWvEnxtku7Msy	218280	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:2jwORL6D6ROmX4qEKZyTl1	0.733	0.565	5	-10.282	0	0.106	0.157	3.81e-05	0.142	0.402	115.047	2jwORL6D6ROmX4qEKZyTl1	200020	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:5unUu3S6XjuNH9A1Mj9K6d	0.44	0.791	7	-5.066	1	0.382	0.00186	0.0	0.0793	0.221	150.054	5unUu3S6XjuNH9A1Mj9K6d	215014	4	drive_52018	232890.20408163266	10	-0.05130783434817716
spotify:track:0kvtIQwlKPb29BgFIctB4j	0.65	0.667	8	-7.068	1	0.359	0.0918	0.0	0.14	0.506	78.386	0kvtIQwlKPb29BgFIctB4j	174446	4	drive_52018	232890.20408163266	10	-0.05130783434817716
